"u:0","u:1","u:2","Points:0","Points:1","Points:2"
0.001628,0.0028287,0,0.01584,0.016258,0
0.0016864,0.0029751,0,0.01632,0.016684,0
0.0017431,0.0031275,0,0.0168,0.01711,0
0.0017981,0.003286,0,0.01728,0.017536,0
0.0018511,0.0034508,0,0.01776,0.017962,0
0.0019018,0.003622,0,0.01824,0.018388,0
0.0019501,0.0037998,0,0.01872,0.018814,0
0.0019957,0.0039844,0,0.0192,0.01924,0
0.0020384,0.0041757,0,0.01968,0.019666,0
0.002078,0.0043741,0,0.02016,0.020092,0
0.0021142,0.0045795,0,0.02064,0.020518,0
0.0021469,0.0047921,0,0.02112,0.020944,0
0.0021759,0.005012,0,0.0216,0.02137,0
0.0022009,0.0052392,0,0.02208,0.021796,0
0.0022218,0.0054738,0,0.02256,0.022222,0
0.0022383,0.0057158,0,0.02304,0.022648,0
0.0022503,0.0059655,0,0.02352,0.023074,0
0.0022577,0.0062226,0,0.024,0.0235,0
0.0022602,0.0064874,0,0.02448,0.023926,0
0.0022576,0.0067599,0,0.02496,0.024352,0
0.0022499,0.0070401,0,0.02544,0.024778,0
0.0022368,0.0073279,0,0.02592,0.025204,0
0.0022182,0.0076235,0,0.0264,0.02563,0
0.002194,0.0079269,0,0.02688,0.026056,0
0.0021641,0.0082381,0,0.02736,0.026482,0
0.0021282,0.008557,0,0.02784,0.026908,0
0.0020863,0.0088837,0,0.02832,0.027334,0
0.0020382,0.0092183,0,0.0288,0.02776,0
0.0019839,0.0095607,0,0.02928,0.028186,0
0.0019231,0.0099109,0,0.02976,0.028612,0
0.0018558,0.010269,0,0.03024,0.029038,0
0.0017819,0.010635,0,0.03072,0.029464,0
0.0017012,0.011009,0,0.0312,0.02989,0
0.0016137,0.01139,0,0.03168,0.030316,0
0.0015192,0.01178,0,0.03216,0.030742,0
0.0014176,0.012177,0,0.03264,0.031168,0
0.0013088,0.012582,0,0.03312,0.031594,0
0.0011927,0.012995,0,0.0336,0.03202,0
0.0010691,0.013416,0,0.03408,0.032446,0
0.00093801,0.013845,0,0.03456,0.032872,0
0.00079925,0.014282,0,0.03504,0.033298,0
0.00065269,0.014726,0,0.03552,0.033724,0
0.00049822,0.015179,0,0.036,0.03415,0
0.0003357,0.015639,0,0.03648,0.034576,0
0.00016501,0.016107,0,0.03696,0.035002,0
-1.4011e-05,0.016583,0,0.03744,0.035428,0
-0.0002015,0.017067,0,0.03792,0.035854,0
-0.0003976,0.017559,0,0.0384,0.03628,0
-0.00060249,0.018058,0,0.03888,0.036706,0
-0.00081633,0.018565,0,0.03936,0.037132,0
-0.0010393,0.01908,0,0.03984,0.037558,0
-0.0012716,0.019602,0,0.04032,0.037984,0
-0.0015135,0.020132,0,0.0408,0.03841,0
-0.0017651,0.020669,0,0.04128,0.038836,0
-0.0020267,0.021214,0,0.04176,0.039262,0
-0.0022985,0.021765,0,0.04224,0.039688,0
-0.0025809,0.022323,0,0.04272,0.040114,0
-0.0028742,0.022888,0,0.0432,0.04054,0
-0.0031787,0.02346,0,0.04368,0.040966,0
-0.0034949,0.024037,0,0.04416,0.041392,0
-0.0038232,0.02462,0,0.04464,0.041818,0
-0.0041643,0.025208,0,0.04512,0.042244,0
-0.0045189,0.0258,0,0.0456,0.04267,0
-0.0048883,0.026396,0,0.04608,0.043096,0
-0.0052739,0.026995,0,0.04656,0.043522,0
-0.0056768,0.027596,0,0.04704,0.043948,0
-0.0060946,0.028197,0,0.04752,0.044374,0
-0.0065176,0.028792,0,0.048,0.0448,0
0,0,0,0,0.00264,0
2.7064e-05,5.4275e-05,0,0.00048,0.0030632,0
5.5105e-05,0.00011075,0,0.00096,0.0034864,0
8.4358e-05,0.00016929,0,0.00144,0.0039096,0
0.00011502,0.00022964,0,0.00192,0.0043328,0
0.00014725,0.00029159,0,0.0024,0.004756,0
0.00018116,0.00035494,0,0.00288,0.0051792,0
0.00021685,0.00041955,0,0.00336,0.0056024,0
0.00025438,0.00048532,0,0.00384,0.0060256,0
0.0002938,0.00055222,0,0.00432,0.0064488,0
0.00033514,0.00062024,0,0.0048,0.006872,0
0.0003784,0.00068943,0,0.00528,0.0072952,0
0.00042356,0.00075985,0,0.00576,0.0077184,0
0.00047059,0.00083162,0,0.00624,0.0081416,0
0.00051945,0.00090487,0,0.00672,0.0085648,0
0.00057008,0.00097974,0,0.0072,0.008988,0
0.00062239,0.0010564,0,0.00768,0.0094112,0
0.00067629,0.0011351,0,0.00816,0.0098344,0
0.00073167,0.0012159,0,0.00864,0.010258,0
0.00078843,0.0012992,0,0.00912,0.010681,0
0.00084641,0.0013851,0,0.0096,0.011104,0
0.00090549,0.0014738,0,0.01008,0.011527,0
0.00096551,0.0015657,0,0.01056,0.01195,0
0.0010263,0.0016609,0,0.01104,0.012374,0
0.0010877,0.0017596,0,0.01152,0.012797,0
0.0011495,0.0018621,0,0.012,0.01322,0
0.0012116,0.0019687,0,0.01248,0.013643,0
0.0012737,0.0020795,0,0.01296,0.014066,0
0.0013356,0.0021949,0,0.01344,0.01449,0
0.0013972,0.0023149,0,0.01392,0.014913,0
0.0014581,0.0024399,0,0.0144,0.015336,0
0.0015183,0.0025701,0,0.01488,0.015759,0
0.0015775,0.0027056,0,0.01536,0.016182,0
0.0016354,0.0028467,0,0.01584,0.016606,0
0.0016919,0.0029936,0,0.01632,0.017029,0
0.0017467,0.0031464,0,0.0168,0.017452,0
0.0017996,0.0033053,0,0.01728,0.017875,0
0.0018504,0.0034705,0,0.01776,0.018298,0
0.0018988,0.0036421,0,0.01824,0.018722,0
0.0019446,0.0038202,0,0.01872,0.019145,0
0.0019877,0.0040051,0,0.0192,0.019568,0
0.0020278,0.0041968,0,0.01968,0.019991,0
0.0020646,0.0043955,0,0.02016,0.020414,0
0.002098,0.0046012,0,0.02064,0.020838,0
0.0021278,0.0048141,0,0.02112,0.021261,0
0.0021538,0.0050342,0,0.0216,0.021684,0
0.0021758,0.0052616,0,0.02208,0.022107,0
0.0021936,0.0054964,0,0.02256,0.02253,0
0.002207,0.0057387,0,0.02304,0.022954,0
0.0022158,0.0059884,0,0.02352,0.023377,0
0.0022199,0.0062457,0,0.024,0.0238,0
0.0022192,0.0065107,0,0.02448,0.024223,0
0.0022133,0.0067832,0,0.02496,0.024646,0
0.0022023,0.0070634,0,0.02544,0.02507,0
0.0021859,0.0073513,0,0.02592,0.025493,0
0.002164,0.007647,0,0.0264,0.025916,0
0.0021365,0.0079503,0,0.02688,0.026339,0
0.0021032,0.0082615,0,0.02736,0.026762,0
0.002064,0.0085804,0,0.02784,0.027186,0
0.0020188,0.008907,0,0.02832,0.027609,0
0.0019674,0.0092415,0,0.0288,0.028032,0
0.0019098,0.0095838,0,0.02928,0.028455,0
0.0018457,0.0099339,0,0.02976,0.028878,0
0.0017752,0.010292,0,0.03024,0.029302,0
0.0016981,0.010658,0,0.03072,0.029725,0
0.0016143,0.011031,0,0.0312,0.030148,0
0.0015236,0.011413,0,0.03168,0.030571,0
0.001426,0.011802,0,0.03216,0.030994,0
0.0013213,0.012199,0,0.03264,0.031418,0
0.0012095,0.012604,0,0.03312,0.031841,0
0.0010904,0.013017,0,0.0336,0.032264,0
0.0009639,0.013437,0,0.03408,0.032687,0
0.00082992,0.013866,0,0.03456,0.03311,0
0.00068831,0.014303,0,0.03504,0.033534,0
0.00053896,0.014747,0,0.03552,0.033957,0
0.00038174,0.015199,0,0.036,0.03438,0
0.00021653,0.015659,0,0.03648,0.034803,0
4.3187e-05,0.016127,0,0.03696,0.035226,0
-0.00013842,0.016603,0,0.03744,0.03565,0
-0.00032845,0.017086,0,0.03792,0.036073,0
-0.00052704,0.017578,0,0.0384,0.036496,0
-0.00073437,0.018077,0,0.03888,0.036919,0
-0.00095059,0.018583,0,0.03936,0.037342,0
-0.0011759,0.019098,0,0.03984,0.037766,0
-0.0014105,0.01962,0,0.04032,0.038189,0
-0.0016545,0.020149,0,0.0408,0.038612,0
-0.0019083,0.020686,0,0.04128,0.039035,0
-0.002172,0.02123,0,0.04176,0.039458,0
-0.0024459,0.021781,0,0.04224,0.039882,0
-0.0027303,0.022339,0,0.04272,0.040305,0
-0.0030255,0.022904,0,0.0432,0.040728,0
-0.0033319,0.023475,0,0.04368,0.041151,0
-0.0036499,0.024052,0,0.04416,0.041574,0
-0.00398,0.024634,0,0.04464,0.041998,0
-0.0043228,0.025221,0,0.04512,0.042421,0
-0.0046791,0.025813,0,0.0456,0.042844,0
-0.0050502,0.026409,0,0.04608,0.043267,0
-0.0054371,0.027008,0,0.04656,0.04369,0
-0.00584,0.027609,0,0.04704,0.044114,0
-0.0062547,0.028209,0,0.04752,0.044537,0
-0.0066717,0.028802,0,0.048,0.04496,0
0,0,0,0,0.00308,0
2.8275e-05,5.6333e-05,0,0.00048,0.0035004,0
5.7531e-05,0.00011448,0,0.00096,0.0039208,0
8.7992e-05,0.00017433,0,0.00144,0.0043412,0
0.00011985,0.00023571,0,0.00192,0.0047616,0
0.00015326,0.00029847,0,0.0024,0.005182,0
0.00018833,0.00036246,0,0.00288,0.0056024,0
0.00022516,0.00042758,0,0.00336,0.0060228,0
0.00026381,0.00049377,0,0.00384,0.0064432,0
0.0003043,0.00056102,0,0.00432,0.0068636,0
0.00034666,0.00062935,0,0.0048,0.007284,0
0.00039088,0.00069881,0,0.00528,0.0077044,0
0.00043695,0.00076949,0,0.00576,0.0081248,0
0.00048481,0.0008415,0,0.00624,0.0085452,0
0.00053441,0.000915,0,0.00672,0.0089656,0
0.00058568,0.00099012,0,0.0072,0.009386,0
0.00063854,0.0010671,0,0.00768,0.0098064,0
0.00069288,0.001146,0,0.00816,0.010227,0
0.00074859,0.0012272,0,0.00864,0.010647,0
0.00080554,0.0013107,0,0.00912,0.011068,0
0.0008636,0.0013969,0,0.0096,0.011488,0
0.00092262,0.001486,0,0.01008,0.011908,0
0.00098244,0.0015782,0,0.01056,0.012329,0
0.0010429,0.0016738,0,0.01104,0.012749,0
0.0011038,0.0017729,0,0.01152,0.01317,0
0.001165,0.0018758,0,0.012,0.01359,0
0.0012263,0.0019828,0,0.01248,0.01401,0
0.0012875,0.0020941,0,0.01296,0.014431,0
0.0013484,0.0022098,0,0.01344,0.014851,0
0.0014088,0.0023303,0,0.01392,0.015272,0
0.0014684,0.0024558,0,0.0144,0.015692,0
0.0015271,0.0025864,0,0.01488,0.016112,0
0.0015847,0.0027224,0,0.01536,0.016533,0
0.0016409,0.0028639,0,0.01584,0.016953,0
0.0016955,0.0030112,0,0.01632,0.017374,0
0.0017483,0.0031644,0,0.0168,0.017794,0
0.001799,0.0033237,0,0.01728,0.018214,0
0.0018476,0.0034893,0,0.01776,0.018635,0
0.0018936,0.0036613,0,0.01824,0.019055,0
0.001937,0.0038399,0,0.01872,0.019476,0
0.0019775,0.0040251,0,0.0192,0.019896,0
0.0020149,0.0042172,0,0.01968,0.020316,0
0.002049,0.0044162,0,0.02016,0.020737,0
0.0020796,0.0046222,0,0.02064,0.021157,0
0.0021065,0.0048354,0,0.02112,0.021578,0
0.0021295,0.0050557,0,0.0216,0.021998,0
0.0021485,0.0052834,0,0.02208,0.022418,0
0.0021632,0.0055184,0,0.02256,0.022839,0
0.0021734,0.0057609,0,0.02304,0.023259,0
0.0021791,0.0060108,0,0.02352,0.02368,0
0.00218,0.0062683,0,0.024,0.0241,0
0.0021759,0.0065333,0,0.02448,0.02452,0
0.0021668,0.006806,0,0.02496,0.024941,0
0.0021525,0.0070863,0,0.02544,0.025361,0
0.0021328,0.0073743,0,0.02592,0.025782,0
0.0021076,0.0076699,0,0.0264,0.026202,0
0.0020768,0.0079733,0,0.02688,0.026622,0
0.0020402,0.0082844,0,0.02736,0.027043,0
0.0019977,0.0086033,0,0.02784,0.027463,0
0.0019492,0.0089299,0,0.02832,0.027884,0
0.0018945,0.0092643,0,0.0288,0.028304,0
0.0018336,0.0096065,0,0.02928,0.028724,0
0.0017664,0.0099565,0,0.02976,0.029145,0
0.0016927,0.010314,0,0.03024,0.029565,0
0.0016124,0.01068,0,0.03072,0.029986,0
0.0015254,0.011053,0,0.0312,0.030406,0
0.0014316,0.011435,0,0.03168,0.030826,0
0.0013309,0.011824,0,0.03216,0.031247,0
0.0012233,0.012221,0,0.03264,0.031667,0
0.0011084,0.012625,0,0.03312,0.032088,0
0.0009864,0.013038,0,0.0336,0.032508,0
0.00085701,0.013459,0,0.03408,0.032928,0
0.00072016,0.013887,0,0.03456,0.033349,0
0.00057575,0.014323,0,0.03504,0.033769,0
0.00042364,0.014767,0,0.03552,0.03419,0
0.00026371,0.015219,0,0.036,0.03461,0
9.5833e-05,0.015679,0,0.03648,0.03503,0
-8.012e-05,0.016147,0,0.03696,0.035451,0
-0.00026429,0.016622,0,0.03744,0.035871,0
-0.00045682,0.017105,0,0.03792,0.036292,0
-0.00065786,0.017596,0,0.0384,0.036712,0
-0.00086758,0.018095,0,0.03888,0.037132,0
-0.0010861,0.018602,0,0.03936,0.037553,0
-0.0013137,0.019116,0,0.03984,0.037973,0
-0.0015505,0.019637,0,0.04032,0.038394,0
-0.0017968,0.020167,0,0.0408,0.038814,0
-0.0020526,0.020703,0,0.04128,0.039234,0
-0.0023184,0.021247,0,0.04176,0.039655,0
-0.0025943,0.021797,0,0.04224,0.040075,0
-0.0028806,0.022355,0,0.04272,0.040496,0
-0.0031777,0.022919,0,0.0432,0.040916,0
-0.0034859,0.02349,0,0.04368,0.041336,0
-0.0038056,0.024066,0,0.04416,0.041757,0
-0.0041374,0.024648,0,0.04464,0.042177,0
-0.0044819,0.025235,0,0.04512,0.042598,0
-0.0048398,0.025827,0,0.0456,0.043018,0
-0.0052122,0.026422,0,0.04608,0.043438,0
-0.0055999,0.027021,0,0.04656,0.043859,0
-0.0060018,0.027622,0,0.04704,0.044279,0
-0.0064129,0.028221,0,0.04752,0.0447,0
-0.0068243,0.028812,0,0.048,0.04512,0
0,0,0,0,0.00352,0
2.9431e-05,5.8189e-05,0,0.00048,0.0039376,0
5.9862e-05,0.00011785,0,0.00096,0.0043552,0
9.1505e-05,0.00017892,0,0.00144,0.0047728,0
0.00012454,0.00024127,0,0.00192,0.0051904,0
0.00015911,0.00030479,0,0.0024,0.005608,0
0.00019533,0.00036939,0,0.00288,0.0060256,0
0.00023327,0.00043499,0,0.00336,0.0064432,0
0.00027299,0.00050158,0,0.00384,0.0068608,0
0.00031451,0.00056916,0,0.00432,0.0072784,0
0.00035785,0.00063776,0,0.0048,0.007696,0
0.00040299,0.00070748,0,0.00528,0.0081136,0
0.00044989,0.00077839,0,0.00576,0.0085312,0
0.00049851,0.00085064,0,0.00624,0.0089488,0
0.00054879,0.00092436,0,0.00672,0.0093664,0
0.00060064,0.00099972,0,0.0072,0.009784,0
0.00065396,0.0010769,0,0.00768,0.010202,0
0.00070866,0.0011561,0,0.00816,0.010619,0
0.00076461,0.0012375,0,0.00864,0.011037,0
0.00082168,0.0013214,0,0.00912,0.011454,0
0.00087973,0.0014079,0,0.0096,0.011872,0
0.00093861,0.0014974,0,0.01008,0.01229,0
0.00099816,0.0015899,0,0.01056,0.012707,0
0.0010582,0.0016858,0,0.01104,0.013125,0
0.0011186,0.0017853,0,0.01152,0.013542,0
0.0011791,0.0018887,0,0.012,0.01396,0
0.0012396,0.001996,0,0.01248,0.014378,0
0.0012998,0.0021077,0,0.01296,0.014795,0
0.0013595,0.0022239,0,0.01344,0.015213,0
0.0014186,0.0023449,0,0.01392,0.01563,0
0.0014769,0.0024708,0,0.0144,0.016048,0
0.0015341,0.0026018,0,0.01488,0.016466,0
0.00159,0.0027383,0,0.01536,0.016883,0
0.0016444,0.0028802,0,0.01584,0.017301,0
0.001697,0.003028,0,0.01632,0.017718,0
0.0017478,0.0031816,0,0.0168,0.018136,0
0.0017964,0.0033414,0,0.01728,0.018554,0
0.0018426,0.0035074,0,0.01776,0.018971,0
0.0018863,0.0036798,0,0.01824,0.019389,0
0.0019272,0.0038588,0,0.01872,0.019806,0
0.0019651,0.0040444,0,0.0192,0.020224,0
0.0019999,0.0042368,0,0.01968,0.020642,0
0.0020312,0.0044362,0,0.02016,0.021059,0
0.002059,0.0046425,0,0.02064,0.021477,0
0.002083,0.004856,0,0.02112,0.021894,0
0.002103,0.0050766,0,0.0216,0.022312,0
0.0021189,0.0053045,0,0.02208,0.02273,0
0.0021305,0.0055398,0,0.02256,0.023147,0
0.0021376,0.0057825,0,0.02304,0.023565,0
0.0021401,0.0060326,0,0.02352,0.023982,0
0.0021378,0.0062903,0,0.024,0.0244,0
0.0021305,0.0065554,0,0.02448,0.024818,0
0.0021182,0.0068282,0,0.02496,0.025235,0
0.0021006,0.0071086,0,0.02544,0.025653,0
0.0020776,0.0073967,0,0.02592,0.02607,0
0.0020491,0.0076924,0,0.0264,0.026488,0
0.002015,0.0079958,0,0.02688,0.026906,0
0.0019751,0.0083069,0,0.02736,0.027323,0
0.0019293,0.0086258,0,0.02784,0.027741,0
0.0018775,0.0089524,0,0.02832,0.028158,0
0.0018197,0.0092868,0,0.0288,0.028576,0
0.0017556,0.0096289,0,0.02928,0.028994,0
0.0016851,0.0099788,0,0.02976,0.029411,0
0.0016082,0.010337,0,0.03024,0.029829,0
0.0015248,0.010702,0,0.03072,0.030246,0
0.0014347,0.011075,0,0.0312,0.030664,0
0.0013378,0.011456,0,0.03168,0.031082,0
0.0012341,0.011845,0,0.03216,0.031499,0
0.0011234,0.012242,0,0.03264,0.031917,0
0.0010057,0.012647,0,0.03312,0.032334,0
0.00088069,0.013059,0,0.0336,0.032752,0
0.00074844,0.013479,0,0.03408,0.03317,0
0.00060877,0.013908,0,0.03456,0.033587,0
0.00046157,0.014344,0,0.03504,0.034005,0
0.00030673,0.014787,0,0.03552,0.034422,0
0.00014413,0.015239,0,0.036,0.03484,0
-2.6376e-05,0.015699,0,0.03648,0.035258,0
-0.0002049,0.016166,0,0.03696,0.035675,0
-0.0003916,0.016641,0,0.03744,0.036093,0
-0.0005866,0.017124,0,0.03792,0.03651,0
-0.00079005,0.017615,0,0.0384,0.036928,0
-0.0010021,0.018114,0,0.03888,0.037346,0
-0.001223,0.01862,0,0.03936,0.037763,0
-0.0014528,0.019134,0,0.03984,0.038181,0
-0.0016918,0.019655,0,0.04032,0.038598,0
-0.0019402,0.020184,0,0.0408,0.039016,0
-0.0021981,0.02072,0,0.04128,0.039434,0
-0.0024659,0.021263,0,0.04176,0.039851,0
-0.0027437,0.021814,0,0.04224,0.040269,0
-0.0030319,0.022371,0,0.04272,0.040686,0
-0.0033308,0.022935,0,0.0432,0.041104,0
-0.0036407,0.023505,0,0.04368,0.041522,0
-0.0039621,0.024081,0,0.04416,0.041939,0
-0.0042955,0.024663,0,0.04464,0.042357,0
-0.0046414,0.02525,0,0.04512,0.042774,0
-0.0050008,0.025841,0,0.0456,0.043192,0
-0.0053743,0.026436,0,0.04608,0.04361,0
-0.0057622,0.027035,0,0.04656,0.044027,0
-0.0061624,0.027636,0,0.04704,0.044445,0
-0.0065695,0.028234,0,0.04752,0.044862,0
-0.0069756,0.028822,0,0.048,0.04528,0
0,0,0,0,0.00396,0
3.0546e-05,5.9871e-05,0,0.00048,0.0043748,0
6.2118e-05,0.00012092,0,0.00096,0.0047896,0
9.4913e-05,0.00018311,0,0.00144,0.0052044,0
0.0001291,0.00024636,0,0.00192,0.0056192,0
0.00016481,0.00031059,0,0.0024,0.006034,0
0.00020214,0.00037574,0,0.00288,0.0064488,0
0.00024116,0.00044179,0,0.00336,0.0068636,0
0.00028191,0.00050875,0,0.00384,0.0072784,0
0.00032443,0.00057662,0,0.00432,0.0076932,0
0.00036869,0.00064549,0,0.0048,0.008108,0
0.00041468,0.00071544,0,0.00528,0.0085228,0
0.00046237,0.00078657,0,0.00576,0.0089376,0
0.00051168,0.00085902,0,0.00624,0.0093524,0
0.00056256,0.00093295,0,0.00672,0.0097672,0
0.0006149,0.0010085,0,0.0072,0.010182,0
0.00066862,0.001086,0,0.00768,0.010597,0
0.0007236,0.0011654,0,0.00816,0.011012,0
0.00077971,0.0012471,0,0.00864,0.011426,0
0.00083682,0.0013312,0,0.00912,0.011841,0
0.00089478,0.0014181,0,0.0096,0.012256,0
0.00095344,0.0015078,0,0.01008,0.012671,0
0.0010126,0.0016007,0,0.01056,0.013086,0
0.0010722,0.001697,0,0.01104,0.0135,0
0.0011319,0.0017969,0,0.01152,0.013915,0
0.0011917,0.0019006,0,0.012,0.01433,0
0.0012512,0.0020084,0,0.01248,0.014745,0
0.0013104,0.0021205,0,0.01296,0.01516,0
0.001369,0.0022372,0,0.01344,0.015574,0
0.0014268,0.0023586,0,0.01392,0.015989,0
0.0014836,0.0024849,0,0.0144,0.016404,0
0.0015392,0.0026164,0,0.01488,0.016819,0
0.0015933,0.0027533,0,0.01536,0.017234,0
0.0016459,0.0028957,0,0.01584,0.017648,0
0.0016966,0.0030439,0,0.01632,0.018063,0
0.0017453,0.003198,0,0.0168,0.018478,0
0.0017917,0.0033582,0,0.01728,0.018893,0
0.0018356,0.0035247,0,0.01776,0.019308,0
0.0018769,0.0036975,0,0.01824,0.019722,0
0.0019153,0.0038769,0,0.01872,0.020137,0
0.0019506,0.0040629,0,0.0192,0.020552,0
0.0019826,0.0042557,0,0.01968,0.020967,0
0.0020112,0.0044554,0,0.02016,0.021382,0
0.0020361,0.0046621,0,0.02064,0.021796,0
0.0020572,0.0048759,0,0.02112,0.022211,0
0.0020742,0.0050969,0,0.0216,0.022626,0
0.0020871,0.0053251,0,0.02208,0.023041,0
0.0020956,0.0055606,0,0.02256,0.023456,0
0.0020996,0.0058035,0,0.02304,0.02387,0
0.0020989,0.0060539,0,0.02352,0.024285,0
0.0020934,0.0063117,0,0.024,0.0247,0
0.0020829,0.006577,0,0.02448,0.025115,0
0.0020673,0.00685,0,0.02496,0.02553,0
0.0020465,0.0071305,0,0.02544,0.025944,0
0.0020202,0.0074186,0,0.02592,0.026359,0
0.0019885,0.0077144,0,0.0264,0.026774,0
0.0019511,0.0080179,0,0.02688,0.027189,0
0.0019079,0.008329,0,0.02736,0.027604,0
0.0018589,0.0086479,0,0.02784,0.028018,0
0.0018039,0.0089745,0,0.02832,0.028433,0
0.0017428,0.0093088,0,0.0288,0.028848,0
0.0016755,0.0096509,0,0.02928,0.029263,0
0.0016019,0.010001,0,0.02976,0.029678,0
0.0015218,0.010358,0,0.03024,0.030092,0
0.0014353,0.010724,0,0.03072,0.030507,0
0.0013421,0.011097,0,0.0312,0.030922,0
0.0012422,0.011478,0,0.03168,0.031337,0
0.0011355,0.011867,0,0.03216,0.031752,0
0.0010218,0.012263,0,0.03264,0.032166,0
0.00090113,0.012668,0,0.03312,0.032581,0
0.00077329,0.01308,0,0.0336,0.032996,0
0.00063819,0.0135,0,0.03408,0.033411,0
0.00049573,0.013928,0,0.03456,0.033826,0
0.00034579,0.014364,0,0.03504,0.03424,0
0.00018826,0.014807,0,0.03552,0.034655,0
2.3006e-05,0.015259,0,0.036,0.03507,0
-0.00015009,0.015718,0,0.03648,0.035485,0
-0.00033116,0.016185,0,0.03696,0.0359,0
-0.00052033,0.01666,0,0.03744,0.036314,0
-0.00071777,0.017143,0,0.03792,0.036729,0
-0.0009236,0.017634,0,0.0384,0.037144,0
-0.001138,0.018132,0,0.03888,0.037559,0
-0.0013611,0.018638,0,0.03936,0.037974,0
-0.0015932,0.019151,0,0.03984,0.038388,0
-0.0018343,0.019672,0,0.04032,0.038803,0
-0.0020847,0.020201,0,0.0408,0.039218,0
-0.0023447,0.020737,0,0.04128,0.039633,0
-0.0026144,0.02128,0,0.04176,0.040048,0
-0.0028941,0.02183,0,0.04224,0.040462,0
-0.0031841,0.022387,0,0.04272,0.040877,0
-0.0034847,0.022951,0,0.0432,0.041292,0
-0.0037963,0.023521,0,0.04368,0.041707,0
-0.0041193,0.024096,0,0.04416,0.042122,0
-0.0044542,0.024678,0,0.04464,0.042536,0
-0.0048015,0.025264,0,0.04512,0.042951,0
-0.005162,0.025856,0,0.0456,0.043366,0
-0.0055362,0.026451,0,0.04608,0.043781,0
-0.0059237,0.02705,0,0.04656,0.044196,0
-0.0063217,0.02765,0,0.04704,0.04461,0
-0.0067246,0.028247,0,0.04752,0.045025,0
-0.0071257,0.028833,0,0.048,0.04544,0
0,0,0,0,0.0044,0
3.1628e-05,6.1396e-05,0,0.00048,0.004812,0
6.431e-05,0.00012371,0,0.00096,0.005224,0
9.8229e-05,0.00018692,0,0.00144,0.005636,0
0.00013353,0.00025098,0,0.00192,0.006048,0
0.00017035,0.00031586,0,0.0024,0.00646,0
0.00020875,0.00038154,0,0.00288,0.006872,0
0.00024881,0.000448,0,0.00336,0.007284,0
0.00029056,0.00051528,0,0.00384,0.007696,0
0.00033401,0.00058344,0,0.00432,0.008108,0
0.00037915,0.00065254,0,0.0048,0.00852,0
0.00042594,0.00072269,0,0.00528,0.008932,0
0.00047433,0.00079402,0,0.00576,0.009344,0
0.00052427,0.00086667,0,0.00624,0.009756,0
0.00057568,0.0009408,0,0.00672,0.010168,0
0.00062845,0.0010166,0,0.0072,0.01058,0
0.00068249,0.0010942,0,0.00768,0.010992,0
0.00073767,0.0011739,0,0.00816,0.011404,0
0.00079386,0.0012558,0,0.00864,0.011816,0
0.00085093,0.0013403,0,0.00912,0.012228,0
0.00090872,0.0014274,0,0.0096,0.01264,0
0.00096709,0.0015175,0,0.01008,0.013052,0
0.0010259,0.0016107,0,0.01056,0.013464,0
0.0010848,0.0017073,0,0.01104,0.013876,0
0.0011439,0.0018076,0,0.01152,0.014288,0
0.0012028,0.0019117,0,0.012,0.0147,0
0.0012614,0.00202,0,0.01248,0.015112,0
0.0013194,0.0021325,0,0.01296,0.015524,0
0.0013768,0.0022496,0,0.01344,0.015936,0
0.0014332,0.0023714,0,0.01392,0.016348,0
0.0014885,0.0024982,0,0.0144,0.01676,0
0.0015424,0.0026302,0,0.01488,0.017172,0
0.0015948,0.0027675,0,0.01536,0.017584,0
0.0016455,0.0029105,0,0.01584,0.017996,0
0.0016942,0.0030591,0,0.01632,0.018408,0
0.0017407,0.0032137,0,0.0168,0.01882,0
0.0017849,0.0033744,0,0.01728,0.019232,0
0.0018265,0.0035412,0,0.01776,0.019644,0
0.0018653,0.0037145,0,0.01824,0.020056,0
0.0019012,0.0038943,0,0.01872,0.020468,0
0.0019338,0.0040808,0,0.0192,0.02088,0
0.0019632,0.004274,0,0.01968,0.021292,0
0.0019889,0.0044741,0,0.02016,0.021704,0
0.002011,0.0046811,0,0.02064,0.022116,0
0.0020292,0.0048953,0,0.02112,0.022528,0
0.0020432,0.0051165,0,0.0216,0.02294,0
0.0020531,0.005345,0,0.02208,0.023352,0
0.0020585,0.0055808,0,0.02256,0.023764,0
0.0020594,0.005824,0,0.02304,0.024176,0
0.0020555,0.0060746,0,0.02352,0.024588,0
0.0020468,0.0063326,0,0.024,0.025,0
0.0020332,0.0065981,0,0.02448,0.025412,0
0.0020143,0.0068712,0,0.02496,0.025824,0
0.0019902,0.0071519,0,0.02544,0.026236,0
0.0019607,0.0074401,0,0.02592,0.026648,0
0.0019257,0.007736,0,0.0264,0.02706,0
0.0018851,0.0080395,0,0.02688,0.027472,0
0.0018387,0.0083507,0,0.02736,0.027884,0
0.0017865,0.0086696,0,0.02784,0.028296,0
0.0017282,0.0089962,0,0.02832,0.028708,0
0.0016639,0.0093305,0,0.0288,0.02912,0
0.0015935,0.0096725,0,0.02928,0.029532,0
0.0015167,0.010022,0,0.02976,0.029944,0
0.0014336,0.01038,0,0.03024,0.030356,0
0.0013439,0.010745,0,0.03072,0.030768,0
0.0012477,0.011118,0,0.0312,0.03118,0
0.0011448,0.011499,0,0.03168,0.031592,0
0.0010351,0.011888,0,0.03216,0.032004,0
0.00091847,0.012284,0,0.03264,0.032416,0
